"BehaviorSpace results (NetLogo 6.4.0)","Spreadsheet version 2.0"
"collective-action-imitation.nlogo"
"General Analysis CA DigitalDivide"
"07/17/2025 14:04:52:665 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
,"241","300","348","352","147","153","71","277","0.29945531115996094","0.2656862745098039","0","241","300","388","312","158","142","59","329","0.280991105520183","0.24803921568627452","0","241","300","377","323","151","149","76","301","0.3010963946666673","0.257843137254902","0","241","300","368","332","160","140","72","296","0.2978471768111197","0.2627450980392157","0","241","300","374","326","149","151","86","288","0.30475317310360267","0.26666666666666666","0","241","300","307","393","162","138","60","247","0.3470634434234932","0.3813725490196078","0.27070707070707073","241","300","291","409","155","145","73","218","0.3676947382822498","0.39705882352941174","0.3104166666666667","241","300","315","385","149","151","76","239","0.3583357733648593","0.37058823529411766","0.28","241","300","312","388","145","155","60","252","0.3517765581593064","0.3872549019607843","0.3007662835249042","241","300","309","391","161","139","53","256","0.3579514241287463","0.39019607843137255","0.29133858267716534","241","300","229","471","140","160","57","172","0.41975821774425226","0.5333333333333333","0.6019047619047619","241","300","243","457","146","154","76","167","0.421230797158922","0.5343137254901961","0.596078431372549","241","300","247","453","156","144","65","182","0.4197095769022726","0.5029411764705882","0.5575757575757576","241","300","242","458","148","152","69","173","0.4246618044687555","0.5431372549019607","0.6149425287356322","241","300","231","469","139","161","67","164","0.4160734071279108","0.538235294117647","0.5930902111324377","241","300","168","532","160","140","69","99","0.49651685295278836","0.6686274509803921","0.9063136456211812","241","300","157","543","138","162","59","98","0.4958647130610876","0.6882352941176471","0.9096267190569745","241","300","166","534","155","145","78","88","0.4925752185919189","0.6833333333333333","0.9015748031496063","241","300","172","528","143","157","64","108","0.49002725646786904","0.6941176470588235","0.9024856596558317","241","300","166","534","138","162","63","103","0.4850401770416505","0.6764705882352942","0.888671875","241","300","146","554","162","138","76","70","0.5161452836215571","0.7274509803921568","1","241","300","142","558","154","146","74","68","0.521654538589429","0.7450980392156863","1","241","300","155","545","151","149","73","82","0.5066380299311491","0.7392156862745098","1","241","300","135","565","153","147","60","75","0.5058817381044519","0.7303921568627451","1","241","300","139","561","133","167","77","62","0.5160407539733182","0.7519607843137255","1"
,"242","300","348","352","147","153","71","277","0.2994553111599615","0.2656862745098039","0","242","300","388","312","158","142","59","329","0.2809911055201828","0.24803921568627452","0","242","300","377","323","151","149","76","301","0.30109639466666716","0.257843137254902","0","242","300","368","332","160","140","72","296","0.29784717681111966","0.2627450980392157","0","242","300","374","326","149","151","86","288","0.30475317310360256","0.26666666666666666","0","242","300","307","393","162","138","60","247","0.3470634434234939","0.3813725490196078","0.27070707070707073","242","300","291","409","155","145","73","218","0.3676947382822503","0.39705882352941174","0.3104166666666667","242","300","315","385","149","151","76","239","0.35833577336485944","0.37058823529411766","0.28","242","300","312","388","145","155","60","252","0.3517765581593066","0.3872549019607843","0.3007662835249042","242","300","309","391","161","139","53","256","0.35795142412874625","0.39019607843137255","0.29133858267716534","242","300","229","471","140","160","57","172","0.4197582177442523","0.5333333333333333","0.6019047619047619","242","300","243","457","146","154","76","167","0.42123079715892225","0.5343137254901961","0.596078431372549","242","300","247","453","156","144","65","182","0.4197095769022723","0.5029411764705882","0.5575757575757576","242","300","242","458","148","152","69","173","0.4246618044687551","0.5431372549019607","0.6149425287356322","242","300","231","469","139","161","67","164","0.4160734071279111","0.538235294117647","0.5930902111324377","242","300","168","532","160","140","69","99","0.4965168529527884","0.6686274509803921","0.9063136456211812","242","300","157","543","138","162","59","98","0.4958647130610873","0.6882352941176471","0.9096267190569745","242","300","166","534","155","145","78","88","0.4925752185919192","0.6833333333333333","0.9015748031496063","242","300","172","528","143","157","64","108","0.49002725646786827","0.6941176470588235","0.9024856596558317","242","300","166","534","138","162","63","103","0.4850401770416507","0.6764705882352942","0.888671875","242","300","146","554","162","138","76","70","0.5161452836215569","0.7274509803921568","1","242","300","142","558","154","146","74","68","0.521654538589429","0.7450980392156863","1","242","300","155","545","151","149","73","82","0.5066380299311497","0.7392156862745098","1","242","300","135","565","153","147","60","75","0.5058817381044525","0.7303921568627451","1","242","300","139","561","133","167","77","62","0.5160407539733187","0.7519607843137255","1"
,"243","300","348","352","147","153","71","277","0.29945531115996105","0.2656862745098039","0","243","300","388","312","158","142","59","329","0.28099110552018286","0.24803921568627452","0","243","300","377","323","151","149","76","301","0.30109639466666677","0.257843137254902","0","243","300","368","332","160","140","72","296","0.2978471768111193","0.2627450980392157","0","243","300","374","326","149","151","86","288","0.3047531731036025","0.26666666666666666","0","243","300","307","393","162","138","60","247","0.3470634434234937","0.3813725490196078","0.27070707070707073","243","300","291","409","155","145","73","218","0.3676947382822501","0.39705882352941174","0.3104166666666667","243","300","315","385","149","151","76","239","0.3583357733648598","0.37058823529411766","0.28","243","300","312","388","145","155","60","252","0.3517765581593068","0.3872549019607843","0.3007662835249042","243","300","309","391","161","139","53","256","0.3579514241287465","0.39019607843137255","0.29133858267716534","243","300","229","471","140","160","57","172","0.4197582177442517","0.5333333333333333","0.6019047619047619","243","300","243","457","146","154","76","167","0.42123079715892203","0.5343137254901961","0.596078431372549","243","300","247","453","156","144","65","182","0.4197095769022721","0.5029411764705882","0.5575757575757576","243","300","242","458","148","152","69","173","0.4246618044687556","0.5431372549019607","0.6149425287356322","243","300","231","469","139","161","67","164","0.41607340712791047","0.538235294117647","0.5930902111324377","243","300","168","532","160","140","69","99","0.4965168529527886","0.6686274509803921","0.9063136456211812","243","300","157","543","138","162","59","98","0.49586471306108815","0.6882352941176471","0.9096267190569745","243","300","166","534","155","145","78","88","0.4925752185919187","0.6833333333333333","0.9015748031496063","243","300","172","528","143","157","64","108","0.49002725646786804","0.6941176470588235","0.9024856596558317","243","300","166","534","138","162","63","103","0.4850401770416505","0.6764705882352942","0.888671875","243","300","146","554","162","138","76","70","0.5161452836215574","0.7274509803921568","1","243","300","142","558","154","146","74","68","0.5216545385894287","0.7450980392156863","1","243","300","155","545","151","149","73","82","0.5066380299311491","0.7392156862745098","1","243","300","135","565","153","147","60","75","0.505881738104452","0.7303921568627451","1","243","300","139","561","133","167","77","62","0.5160407539733183","0.7519607843137255","1"
,"244","300","348","352","147","153","71","277","0.29945531115996127","0.2656862745098039","0","244","300","388","312","158","142","59","329","0.28099110552018275","0.24803921568627452","0","244","300","377","323","151","149","76","301","0.301096394666667","0.257843137254902","0","244","300","368","332","160","140","72","296","0.2978471768111197","0.2627450980392157","0","244","300","374","326","149","151","86","288","0.3047531731036026","0.26666666666666666","0","244","300","307","393","162","138","60","247","0.3470634434234937","0.3813725490196078","0.27070707070707073","244","300","291","409","155","145","73","218","0.3676947382822501","0.39705882352941174","0.3104166666666667","244","300","315","385","149","151","76","239","0.35833577336485944","0.37058823529411766","0.28","244","300","312","388","145","155","60","252","0.351776558159307","0.3872549019607843","0.3007662835249042","244","300","309","391","161","139","53","256","0.35795142412874664","0.39019607843137255","0.29133858267716534","244","300","229","471","140","160","57","172","0.4197582177442521","0.5333333333333333","0.6019047619047619","244","300","243","457","146","154","76","167","0.4212307971589221","0.5343137254901961","0.596078431372549","244","300","247","453","156","144","65","182","0.4197095769022727","0.5029411764705882","0.5575757575757576","244","300","242","458","148","152","69","173","0.42466180446875534","0.5431372549019607","0.6149425287356322","244","300","231","469","139","161","67","164","0.41607340712791024","0.538235294117647","0.5930902111324377","244","300","168","532","160","140","69","99","0.4965168529527886","0.6686274509803921","0.9063136456211812","244","300","157","543","138","162","59","98","0.4958647130610873","0.6882352941176471","0.9096267190569745","244","300","166","534","155","145","78","88","0.49257521859191866","0.6833333333333333","0.9015748031496063","244","300","172","528","143","157","64","108","0.49002725646786854","0.6941176470588235","0.9024856596558317","244","300","166","534","138","162","63","103","0.48504017704165053","0.6764705882352942","0.888671875","244","300","146","554","162","138","76","70","0.5161452836215571","0.7274509803921568","1","244","300","142","558","154","146","74","68","0.5216545385894291","0.7450980392156863","1","244","300","155","545","151","149","73","82","0.5066380299311493","0.7392156862745098","1","244","300","135","565","153","147","60","75","0.5058817381044522","0.7303921568627451","1","244","300","139","561","133","167","77","62","0.5160407539733172","0.7519607843137255","1"
,"245","300","348","352","147","153","71","277","0.2994553111599613","0.2656862745098039","0","245","300","388","312","158","142","59","329","0.28099110552018297","0.24803921568627452","0","245","300","377","323","151","149","76","301","0.301096394666667","0.257843137254902","0","245","300","368","332","160","140","72","296","0.2978471768111197","0.2627450980392157","0","245","300","374","326","149","151","86","288","0.3047531731036025","0.26666666666666666","0","245","300","307","393","162","138","60","247","0.34706344342349355","0.3813725490196078","0.27070707070707073","245","300","291","409","155","145","73","218","0.36769473828224974","0.39705882352941174","0.3104166666666667","245","300","315","385","149","151","76","239","0.35833577336485967","0.37058823529411766","0.28","245","300","312","388","145","155","60","252","0.3517765581593072","0.3872549019607843","0.3007662835249042","245","300","309","391","161","139","53","256","0.35795142412874636","0.39019607843137255","0.29133858267716534","245","300","229","471","140","160","57","172","0.41975821774425226","0.5333333333333333","0.6019047619047619","245","300","243","457","146","154","76","167","0.42123079715892225","0.5343137254901961","0.596078431372549","245","300","247","453","156","144","65","182","0.4197095769022724","0.5029411764705882","0.5575757575757576","245","300","242","458","148","152","69","173","0.42466180446875557","0.5431372549019607","0.6149425287356322","245","300","231","469","139","161","67","164","0.4160734071279109","0.538235294117647","0.5930902111324377","245","300","168","532","160","140","69","99","0.49651685295278863","0.6686274509803921","0.9063136456211812","245","300","157","543","138","162","59","98","0.4958647130610877","0.6882352941176471","0.9096267190569745","245","300","166","534","155","145","78","88","0.4925752185919189","0.6833333333333333","0.9015748031496063","245","300","172","528","143","157","64","108","0.4900272564678685","0.6941176470588235","0.9024856596558317","245","300","166","534","138","162","63","103","0.4850401770416504","0.6764705882352942","0.888671875","245","300","146","554","162","138","76","70","0.5161452836215573","0.7274509803921568","1","245","300","142","558","154","146","74","68","0.5216545385894292","0.7450980392156863","1","245","300","155","545","151","149","73","82","0.5066380299311491","0.7392156862745098","1","245","300","135","565","153","147","60","75","0.5058817381044524","0.7303921568627451","1","245","300","139","561","133","167","77","62","0.5160407539733183","0.7519607843137255","1"
,"246","300","348","352","147","153","71","277","0.29945531115996143","0.2656862745098039","0","246","300","388","312","158","142","59","329","0.2809911055201829","0.24803921568627452","0","246","300","377","323","151","149","76","301","0.3010963946666673","0.257843137254902","0","246","300","368","332","160","140","72","296","0.29784717681111955","0.2627450980392157","0","246","300","374","326","149","151","86","288","0.3047531731036025","0.26666666666666666","0","246","300","307","393","162","138","60","247","0.3470634434234932","0.3813725490196078","0.27070707070707073","246","300","291","409","155","145","73","218","0.3676947382822498","0.39705882352941174","0.3104166666666667","246","300","315","385","149","151","76","239","0.35833577336485956","0.37058823529411766","0.28","246","300","312","388","145","155","60","252","0.35177655815930686","0.3872549019607843","0.3007662835249042","246","300","309","391","161","139","53","256","0.3579514241287464","0.39019607843137255","0.29133858267716534","246","300","229","471","140","160","57","172","0.41975821774425187","0.5333333333333333","0.6019047619047619","246","300","243","457","146","154","76","167","0.4212307971589223","0.5343137254901961","0.596078431372549","246","300","247","453","156","144","65","182","0.4197095769022729","0.5029411764705882","0.5575757575757576","246","300","242","458","148","152","69","173","0.4246618044687556","0.5431372549019607","0.6149425287356322","246","300","231","469","139","161","67","164","0.4160734071279107","0.538235294117647","0.5930902111324377","246","300","168","532","160","140","69","99","0.49651685295278875","0.6686274509803921","0.9063136456211812","246","300","157","543","138","162","59","98","0.49586471306108787","0.6882352941176471","0.9096267190569745","246","300","166","534","155","145","78","88","0.49257521859191855","0.6833333333333333","0.9015748031496063","246","300","172","528","143","157","64","108","0.49002725646786865","0.6941176470588235","0.9024856596558317","246","300","166","534","138","162","63","103","0.48504017704164987","0.6764705882352942","0.888671875","246","300","146","554","162","138","76","70","0.5161452836215579","0.7274509803921568","1","246","300","142","558","154","146","74","68","0.521654538589429","0.7450980392156863","1","246","300","155","545","151","149","73","82","0.5066380299311486","0.7392156862745098","1","246","300","135","565","153","147","60","75","0.5058817381044521","0.7303921568627451","1","246","300","139","561","133","167","77","62","0.5160407539733183","0.7519607843137255","1"
,"247","300","348","352","147","153","71","277","0.29945531115996105","0.2656862745098039","0","247","300","388","312","158","142","59","329","0.28099110552018286","0.24803921568627452","0","247","300","377","323","151","149","76","301","0.3010963946666671","0.257843137254902","0","247","300","368","332","160","140","72","296","0.2978471768111197","0.2627450980392157","0","247","300","374","326","149","151","86","288","0.3047531731036025","0.26666666666666666","0","247","300","307","393","162","138","60","247","0.34706344342349355","0.3813725490196078","0.27070707070707073","247","300","291","409","155","145","73","218","0.3676947382822504","0.39705882352941174","0.3104166666666667","247","300","315","385","149","151","76","239","0.3583357733648595","0.37058823529411766","0.28","247","300","312","388","145","155","60","252","0.3517765581593067","0.3872549019607843","0.3007662835249042","247","300","309","391","161","139","53","256","0.3579514241287467","0.39019607843137255","0.29133858267716534","247","300","229","471","140","160","57","172","0.4197582177442519","0.5333333333333333","0.6019047619047619","247","300","243","457","146","154","76","167","0.42123079715892153","0.5343137254901961","0.596078431372549","247","300","247","453","156","144","65","182","0.41970957690227234","0.5029411764705882","0.5575757575757576","247","300","242","458","148","152","69","173","0.4246618044687555","0.5431372549019607","0.6149425287356322","247","300","231","469","139","161","67","164","0.41607340712791097","0.538235294117647","0.5930902111324377","247","300","168","532","160","140","69","99","0.4965168529527887","0.6686274509803921","0.9063136456211812","247","300","157","543","138","162","59","98","0.49586471306108787","0.6882352941176471","0.9096267190569745","247","300","166","534","155","145","78","88","0.49257521859191844","0.6833333333333333","0.9015748031496063","247","300","172","528","143","157","64","108","0.4900272564678683","0.6941176470588235","0.9024856596558317","247","300","166","534","138","162","63","103","0.48504017704165053","0.6764705882352942","0.888671875","247","300","146","554","162","138","76","70","0.5161452836215563","0.7274509803921568","1","247","300","142","558","154","146","74","68","0.5216545385894295","0.7450980392156863","1","247","300","155","545","151","149","73","82","0.5066380299311493","0.7392156862745098","1","247","300","135","565","153","147","60","75","0.5058817381044524","0.7303921568627451","1","247","300","139","561","133","167","77","62","0.5160407539733184","0.7519607843137255","1"
,"248","300","348","352","147","153","71","277","0.29945531115996155","0.2656862745098039","0","248","300","388","312","158","142","59","329","0.28099110552018297","0.24803921568627452","0","248","300","377","323","151","149","76","301","0.301096394666667","0.257843137254902","0","248","300","368","332","160","140","72","296","0.29784717681111955","0.2627450980392157","0","248","300","374","326","149","151","86","288","0.3047531731036026","0.26666666666666666","0","248","300","307","393","162","138","60","247","0.347063443423494","0.3813725490196078","0.27070707070707073","248","300","291","409","155","145","73","218","0.3676947382822501","0.39705882352941174","0.3104166666666667","248","300","315","385","149","151","76","239","0.3583357733648589","0.37058823529411766","0.28","248","300","312","388","145","155","60","252","0.3517765581593069","0.3872549019607843","0.3007662835249042","248","300","309","391","161","139","53","256","0.3579514241287467","0.39019607843137255","0.29133858267716534","248","300","229","471","140","160","57","172","0.41975821774425287","0.5333333333333333","0.6019047619047619","248","300","243","457","146","154","76","167","0.42123079715892225","0.5343137254901961","0.596078431372549","248","300","247","453","156","144","65","182","0.4197095769022725","0.5029411764705882","0.5575757575757576","248","300","242","458","148","152","69","173","0.42466180446875595","0.5431372549019607","0.6149425287356322","248","300","231","469","139","161","67","164","0.41607340712791063","0.538235294117647","0.5930902111324377","248","300","168","532","160","140","69","99","0.49651685295278897","0.6686274509803921","0.9063136456211812","248","300","157","543","138","162","59","98","0.49586471306108765","0.6882352941176471","0.9096267190569745","248","300","166","534","155","145","78","88","0.4925752185919194","0.6833333333333333","0.9015748031496063","248","300","172","528","143","157","64","108","0.4900272564678687","0.6941176470588235","0.9024856596558317","248","300","166","534","138","162","63","103","0.4850401770416504","0.6764705882352942","0.888671875","248","300","146","554","162","138","76","70","0.5161452836215563","0.7274509803921568","1","248","300","142","558","154","146","74","68","0.5216545385894292","0.7450980392156863","1","248","300","155","545","151","149","73","82","0.5066380299311493","0.7392156862745098","1","248","300","135","565","153","147","60","75","0.5058817381044522","0.7303921568627451","1","248","300","139","561","133","167","77","62","0.5160407539733185","0.7519607843137255","1"
,"249","300","348","352","147","153","71","277","0.2994553111599611","0.2656862745098039","0","249","300","388","312","158","142","59","329","0.2809911055201827","0.24803921568627452","0","249","300","377","323","151","149","76","301","0.30109639466666704","0.257843137254902","0","249","300","368","332","160","140","72","296","0.2978471768111196","0.2627450980392157","0","249","300","374","326","149","151","86","288","0.3047531731036028","0.26666666666666666","0","249","300","307","393","162","138","60","247","0.34706344342349343","0.3813725490196078","0.27070707070707073","249","300","291","409","155","145","73","218","0.3676947382822495","0.39705882352941174","0.3104166666666667","249","300","315","385","149","151","76","239","0.3583357733648598","0.37058823529411766","0.28","249","300","312","388","145","155","60","252","0.351776558159307","0.3872549019607843","0.3007662835249042","249","300","309","391","161","139","53","256","0.3579514241287466","0.39019607843137255","0.29133858267716534","249","300","229","471","140","160","57","172","0.41975821774425237","0.5333333333333333","0.6019047619047619","249","300","243","457","146","154","76","167","0.42123079715892203","0.5343137254901961","0.596078431372549","249","300","247","453","156","144","65","182","0.4197095769022719","0.5029411764705882","0.5575757575757576","249","300","242","458","148","152","69","173","0.4246618044687556","0.5431372549019607","0.6149425287356322","249","300","231","469","139","161","67","164","0.4160734071279109","0.538235294117647","0.5930902111324377","249","300","168","532","160","140","69","99","0.4965168529527885","0.6686274509803921","0.9063136456211812","249","300","157","543","138","162","59","98","0.49586471306108754","0.6882352941176471","0.9096267190569745","249","300","166","534","155","145","78","88","0.4925752185919187","0.6833333333333333","0.9015748031496063","249","300","172","528","143","157","64","108","0.4900272564678686","0.6941176470588235","0.9024856596558317","249","300","166","534","138","162","63","103","0.4850401770416501","0.6764705882352942","0.888671875","249","300","146","554","162","138","76","70","0.516145283621557","0.7274509803921568","1","249","300","142","558","154","146","74","68","0.5216545385894297","0.7450980392156863","1","249","300","155","545","151","149","73","82","0.5066380299311495","0.7392156862745098","1","249","300","135","565","153","147","60","75","0.5058817381044521","0.7303921568627451","1","249","300","139","561","133","167","77","62","0.5160407539733181","0.7519607843137255","1"
,"250","300","348","352","147","153","71","277","0.299455311159961","0.2656862745098039","0","250","300","388","312","158","142","59","329","0.2809911055201833","0.24803921568627452","0","250","300","377","323","151","149","76","301","0.3010963946666668","0.257843137254902","0","250","300","368","332","160","140","72","296","0.29784717681111944","0.2627450980392157","0","250","300","374","326","149","151","86","288","0.3047531731036024","0.26666666666666666","0","250","300","307","393","162","138","60","247","0.34706344342349377","0.3813725490196078","0.27070707070707073","250","300","291","409","155","145","73","218","0.36769473828224997","0.39705882352941174","0.3104166666666667","250","300","315","385","149","151","76","239","0.35833577336485967","0.37058823529411766","0.28","250","300","312","388","145","155","60","252","0.351776558159307","0.3872549019607843","0.3007662835249042","250","300","309","391","161","139","53","256","0.35795142412874636","0.39019607843137255","0.29133858267716534","250","300","229","471","140","160","57","172","0.4197582177442523","0.5333333333333333","0.6019047619047619","250","300","243","457","146","154","76","167","0.4212307971589218","0.5343137254901961","0.596078431372549","250","300","247","453","156","144","65","182","0.4197095769022727","0.5029411764705882","0.5575757575757576","250","300","242","458","148","152","69","173","0.4246618044687552","0.5431372549019607","0.6149425287356322","250","300","231","469","139","161","67","164","0.41607340712791085","0.538235294117647","0.5930902111324377","250","300","168","532","160","140","69","99","0.4965168529527885","0.6686274509803921","0.9063136456211812","250","300","157","543","138","162","59","98","0.4958647130610869","0.6882352941176471","0.9096267190569745","250","300","166","534","155","145","78","88","0.492575218591919","0.6833333333333333","0.9015748031496063","250","300","172","528","143","157","64","108","0.49002725646786865","0.6941176470588235","0.9024856596558317","250","300","166","534","138","162","63","103","0.48504017704165076","0.6764705882352942","0.888671875","250","300","146","554","162","138","76","70","0.5161452836215566","0.7274509803921568","1","250","300","142","558","154","146","74","68","0.5216545385894291","0.7450980392156863","1","250","300","155","545","151","149","73","82","0.5066380299311487","0.7392156862745098","1","250","300","135","565","153","147","60","75","0.5058817381044519","0.7303921568627451","1","250","300","139","561","133","167","77","62","0.5160407539733182","0.7519607843137255","1"
,"251","300","348","352","147","153","71","277","0.2994553111599607","0.2656862745098039","0","251","300","388","312","158","142","59","329","0.28099110552018286","0.24803921568627452","0","251","300","377","323","151","149","76","301","0.30109639466666693","0.257843137254902","0","251","300","368","332","160","140","72","296","0.29784717681111955","0.2627450980392157","0","251","300","374","326","149","151","86","288","0.3047531731036029","0.26666666666666666","0","251","300","307","393","162","138","60","247","0.3470634434234934","0.3813725490196078","0.27070707070707073","251","300","291","409","155","145","73","218","0.3676947382822497","0.39705882352941174","0.3104166666666667","251","300","315","385","149","151","76","239","0.35833577336485933","0.37058823529411766","0.28","251","300","312","388","145","155","60","252","0.35177655815930664","0.3872549019607843","0.3007662835249042","251","300","309","391","161","139","53","256","0.3579514241287458","0.39019607843137255","0.29133858267716534","251","300","229","471","140","160","57","172","0.41975821774425187","0.5333333333333333","0.6019047619047619","251","300","243","457","146","154","76","167","0.4212307971589217","0.5343137254901961","0.596078431372549","251","300","247","453","156","144","65","182","0.41970957690227245","0.5029411764705882","0.5575757575757576","251","300","242","458","148","152","69","173","0.424661804468755","0.5431372549019607","0.6149425287356322","251","300","231","469","139","161","67","164","0.41607340712791047","0.538235294117647","0.5930902111324377","251","300","168","532","160","140","69","99","0.49651685295278825","0.6686274509803921","0.9063136456211812","251","300","157","543","138","162","59","98","0.49586471306108754","0.6882352941176471","0.9096267190569745","251","300","166","534","155","145","78","88","0.49257521859191916","0.6833333333333333","0.9015748031496063","251","300","172","528","143","157","64","108","0.49002725646786904","0.6941176470588235","0.9024856596558317","251","300","166","534","138","162","63","103","0.4850401770416505","0.6764705882352942","0.888671875","251","300","146","554","162","138","76","70","0.516145283621557","0.7274509803921568","1","251","300","142","558","154","146","74","68","0.5216545385894292","0.7450980392156863","1","251","300","155","545","151","149","73","82","0.5066380299311493","0.7392156862745098","1","251","300","135","565","153","147","60","75","0.5058817381044521","0.7303921568627451","1","251","300","139","561","133","167","77","62","0.5160407539733178","0.7519607843137255","1"
,"252","300","348","352","147","153","71","277","0.2994553111599614","0.2656862745098039","0","252","300","388","312","158","142","59","329","0.2809911055201829","0.24803921568627452","0","252","300","377","323","151","149","76","301","0.30109639466666716","0.257843137254902","0","252","300","368","332","160","140","72","296","0.2978471768111196","0.2627450980392157","0","252","300","374","326","149","151","86","288","0.3047531731036026","0.26666666666666666","0","252","300","307","393","162","138","60","247","0.3470634434234942","0.3813725490196078","0.27070707070707073","252","300","291","409","155","145","73","218","0.36769473828225","0.39705882352941174","0.3104166666666667","252","300","315","385","149","151","76","239","0.3583357733648594","0.37058823529411766","0.28","252","300","312","388","145","155","60","252","0.3517765581593071","0.3872549019607843","0.3007662835249042","252","300","309","391","161","139","53","256","0.35795142412874653","0.39019607843137255","0.29133858267716534","252","300","229","471","140","160","57","172","0.4197582177442519","0.5333333333333333","0.6019047619047619","252","300","243","457","146","154","76","167","0.42123079715892203","0.5343137254901961","0.596078431372549","252","300","247","453","156","144","65","182","0.41970957690227273","0.5029411764705882","0.5575757575757576","252","300","242","458","148","152","69","173","0.42466180446875523","0.5431372549019607","0.6149425287356322","252","300","231","469","139","161","67","164","0.41607340712791036","0.538235294117647","0.5930902111324377","252","300","168","532","160","140","69","99","0.49651685295278863","0.6686274509803921","0.9063136456211812","252","300","157","543","138","162","59","98","0.49586471306108765","0.6882352941176471","0.9096267190569745","252","300","166","534","155","145","78","88","0.4925752185919187","0.6833333333333333","0.9015748031496063","252","300","172","528","143","157","64","108","0.49002725646786843","0.6941176470588235","0.9024856596558317","252","300","166","534","138","162","63","103","0.48504017704165026","0.6764705882352942","0.888671875","252","300","146","554","162","138","76","70","0.5161452836215566","0.7274509803921568","1","252","300","142","558","154","146","74","68","0.5216545385894292","0.7450980392156863","1","252","300","155","545","151","149","73","82","0.5066380299311491","0.7392156862745098","1","252","300","135","565","153","147","60","75","0.505881738104452","0.7303921568627451","1","252","300","139","561","133","167","77","62","0.5160407539733183","0.7519607843137255","1"
,"253","300","348","352","147","153","71","277","0.2994553111599609","0.2656862745098039","0","253","300","388","312","158","142","59","329","0.28099110552018297","0.24803921568627452","0","253","300","377","323","151","149","76","301","0.301096394666667","0.257843137254902","0","253","300","368","332","160","140","72","296","0.29784717681111955","0.2627450980392157","0","253","300","374","326","149","151","86","288","0.30475317310360256","0.26666666666666666","0","253","300","307","393","162","138","60","247","0.3470634434234937","0.3813725490196078","0.27070707070707073","253","300","291","409","155","145","73","218","0.3676947382822499","0.39705882352941174","0.3104166666666667","253","300","315","385","149","151","76","239","0.35833577336485944","0.37058823529411766","0.28","253","300","312","388","145","155","60","252","0.3517765581593068","0.3872549019607843","0.3007662835249042","253","300","309","391","161","139","53","256","0.35795142412874653","0.39019607843137255","0.29133858267716534","253","300","229","471","140","160","57","172","0.4197582177442521","0.5333333333333333","0.6019047619047619","253","300","243","457","146","154","76","167","0.42123079715892164","0.5343137254901961","0.596078431372549","253","300","247","453","156","144","65","182","0.4197095769022721","0.5029411764705882","0.5575757575757576","253","300","242","458","148","152","69","173","0.4246618044687554","0.5431372549019607","0.6149425287356322","253","300","231","469","139","161","67","164","0.41607340712791036","0.538235294117647","0.5930902111324377","253","300","168","532","160","140","69","99","0.49651685295278825","0.6686274509803921","0.9063136456211812","253","300","157","543","138","162","59","98","0.49586471306108787","0.6882352941176471","0.9096267190569745","253","300","166","534","155","145","78","88","0.49257521859191894","0.6833333333333333","0.9015748031496063","253","300","172","528","143","157","64","108","0.49002725646786865","0.6941176470588235","0.9024856596558317","253","300","166","534","138","162","63","103","0.48504017704165037","0.6764705882352942","0.888671875","253","300","146","554","162","138","76","70","0.5161452836215569","0.7274509803921568","1","253","300","142","558","154","146","74","68","0.5216545385894289","0.7450980392156863","1","253","300","155","545","151","149","73","82","0.5066380299311496","0.7392156862745098","1","253","300","135","565","153","147","60","75","0.5058817381044519","0.7303921568627451","1","253","300","139","561","133","167","77","62","0.5160407539733184","0.7519607843137255","1"
