"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"opinion-dynamics.nlogo"
"MediaShockANDCorruption"
"07/17/2025 15:39:05:221 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","media-shock?","corruption-active?","opinion-drift?","[step]","avg-trust","avg-surveillance","avg-inclusion","avg-net-density","links-formed-this-tick","links-broken-this-tick","count turtles with [opinion-trust < 0.3]","count turtles with [count link-neighbors = 0]"
"4","true","true","false","247","0","0.4949999293030947","0.5094883025466318","7.41764705882353","0","0","1020","0"
"3","true","true","false","234","0","0.40356347461902153","0.48241297123990345","7.484313725490196","0","0","1020","0"
"5","true","true","false","225","0","0.4761746799967699","0.4760362164476327","7.568627450980392","0","0","1020","0"
"3","true","true","false","235","0","0.4032998123941552","0.48242360449102334","7.484313725490196","0","0","1020","0"
"2","true","true","false","244","0","0.4922851283433722","0.48341078381212366","7.46078431372549","0","0","1020","0"
"4","true","true","false","248","0","0.4950078988074584","0.5094882696199481","7.41764705882353","0","0","1020","0"
"1","true","true","false","173","0","0.4518121354759921","0.47563952491545025","7.3431372549019605","0","0","1020","0"
"2","true","true","false","245","0","0.49228430429991993","0.48341133921945284","7.46078431372549","0","0","1020","0"
"4","true","true","false","249","0","0.4950108890921054","0.5094854675345328","7.41764705882353","0","0","1020","0"
"3","true","true","false","236","0","0.4029985156494557","0.48237934785142633","7.484313725490196","0","0","1020","0"
"5","true","true","false","226","0","0.4761734130086126","0.47602203286646705","7.568627450980392","0","0","1020","0"
"2","true","true","false","246","0","0.49228334301335863","0.4834262938750637","7.46078431372549","0","0","1020","0"
"1","true","true","false","174","0","0.4516263252596668","0.47562001056206993","7.3431372549019605","0","0","1020","0"
"3","true","true","false","237","0","0.4028519757929218","0.4821155357651529","7.484313725490196","0","0","1020","0"
"5","true","true","false","227","0","0.476168735119592","0.47603046034922125","7.568627450980392","0","0","1020","0"
"4","true","true","false","250","0","0.49500822650670506","0.5094866467226508","7.41764705882353","0","0","1020","0"
"2","true","true","false","247","0","0.4922796669950678","0.48341811635405757","7.46078431372549","0","0","1020","0"
"1","true","true","false","175","0","0.45160581153645873","0.4755070462370686","7.3431372549019605","0","0","1020","0"
"3","true","true","false","238","0","0.4024765205181185","0.4819249694212524","7.484313725490196","0","0","1020","0"
"5","true","true","false","228","0","0.47615694874250153","0.47602934740824854","7.568627450980392","0","0","1020","0"
"4","true","true","false","251","0","0.4950085845923852","0.5094836642667485","7.41764705882353","0","0","1020","0"
"2","true","true","false","248","0","0.4922781118735372","0.48341106735447087","7.46078431372549","0","0","1020","0"
"1","true","true","false","176","0","0.4516203626285285","0.47534981210806415","7.3431372549019605","0","0","1020","0"
"3","true","true","false","239","0","0.4018115055651281","0.48205291833623826","7.484313725490196","0","0","1020","0"
"5","true","true","false","229","0","0.4761515611514838","0.47602845292203716","7.568627450980392","0","0","1020","0"
"4","true","true","false","252","0","0.4950300200898431","0.5094946270114642","7.41764705882353","0","0","1020","0"
"2","true","true","false","249","0","0.49227993355485655","0.48339421266000204","7.46078431372549","0","0","1020","0"
"3","true","true","false","240","0","0.40121182629757557","0.4821120325632444","7.484313725490196","0","0","1020","0"
"5","true","true","false","230","0","0.4761440865870484","0.47601757259035277","7.568627450980392","0","0","1020","0"
"1","true","true","false","177","0","0.45132657659347986","0.4753443637310467","7.3431372549019605","0","0","1020","0"
"3","true","true","false","241","0","0.4010504672123524","0.4820045315358599","7.484313725490196","0","0","1020","0"
"5","true","true","false","231","0","0.4761478499725167","0.47601226387554946","7.568627450980392","0","0","1020","0"
"2","true","true","false","250","0","0.4922792009261882","0.4834161121336709","7.46078431372549","0","0","1020","0"
"4","true","true","false","253","0","0.4950185946445926","0.5094918549369427","7.41764705882353","0","0","1020","0"
"3","true","true","false","242","0","0.40059362237939844","0.48193595608288353","7.484313725490196","0","0","1020","0"
"5","true","true","false","232","0","0.4761464663027604","0.4760227321434275","7.568627450980392","0","0","1020","0"
"4","true","true","false","254","0","0.4950057267708547","0.5094892145573294","7.41764705882353","0","0","1020","0"
"2","true","true","false","251","0","0.49227768100951486","0.4834073608457362","7.46078431372549","0","0","1020","0"
"1","true","true","false","178","0","0.45112996837042657","0.47511202122097984","7.3431372549019605","0","0","1020","0"
"5","true","true","false","233","0","0.47613576032954064","0.47601956083275365","7.568627450980392","0","0","1020","0"
"3","true","true","false","243","0","0.4003632480651858","0.4819322409831396","7.484313725490196","0","0","1020","0"
"4","true","true","false","255","0","0.4949886932205519","0.5094932164447837","7.41764705882353","0","0","1020","0"
"2","true","true","false","252","0","0.4922760866780702","0.4834227679825046","7.46078431372549","0","0","1020","0"
"1","true","true","false","179","0","0.45088958547662805","0.4752248774622428","7.3431372549019605","0","0","1020","0"
"3","true","true","false","244","0","0.39992658120370617","0.48200433803220183","7.484313725490196","0","0","1020","0"
"5","true","true","false","234","0","0.4761470461630628","0.4760173553956003","7.568627450980392","0","0","1020","0"
"2","true","true","false","253","0","0.49226879150211855","0.48343710471584717","7.46078431372549","0","0","1020","0"
"1","true","true","false","180","0","0.45097482325881016","0.4750420520082181","7.3431372549019605","0","0","1020","0"
"4","true","true","false","256","0","0.49497465791307754","0.5094957315314816","7.41764705882353","0","0","1020","0"
"3","true","true","false","245","0","0.39967148760769405","0.4817791159409277","7.484313725490196","0","0","1020","0"
"5","true","true","false","235","0","0.47616265148464815","0.47601109183593204","7.568627450980392","0","0","1020","0"
"2","true","true","false","254","0","0.4922733259879047","0.48344043897744876","7.46078431372549","0","0","1020","0"
"4","true","true","false","257","0","0.49496722509292207","0.5094995378871101","7.41764705882353","0","0","1020","0"
"1","true","true","false","181","0","0.4507046128884107","0.47529072093228053","7.3431372549019605","0","0","1020","0"
"3","true","true","false","246","0","0.39910284235995513","0.48150363390749834","7.484313725490196","0","0","1020","0"
"5","true","true","false","236","0","0.47616196663685345","0.47601539037184776","7.568627450980392","0","0","1020","0"
"4","true","true","false","258","0","0.49496570819793173","0.5094998749279436","7.41764705882353","0","0","1020","0"
"2","true","true","false","255","0","0.49227712666914736","0.48344655686008475","7.46078431372549","0","0","1020","0"
"3","true","true","false","247","0","0.3989239560962925","0.481406723244058","7.484313725490196","0","0","1020","0"
"1","true","true","false","182","0","0.4510721947082108","0.4752830128014489","7.3431372549019605","0","0","1020","0"
"5","true","true","false","237","0","0.47617498769414307","0.47601846725017677","7.568627450980392","0","0","1020","0"
"4","true","true","false","259","0","0.494937745103251","0.509497837186932","7.41764705882353","0","0","1020","0"
"2","true","true","false","256","0","0.49227894638291525","0.48344448674678914","7.46078431372549","0","0","1020","0"
"3","true","true","false","248","0","0.3987608515308586","0.4813743414019254","7.484313725490196","0","0","1020","0"
"5","true","true","false","238","0","0.4761669654514447","0.47601715397107597","7.568627450980392","0","0","1020","0"
"4","true","true","false","260","0","0.49494141677476466","0.5094937645567303","7.41764705882353","0","0","1020","0"
"1","true","true","false","183","0","0.45064005959282555","0.4752420845254274","7.3431372549019605","0","0","1020","0"
"3","true","true","false","249","0","0.39859898235545776","0.48133938081537037","7.484313725490196","0","0","1020","0"
"2","true","true","false","257","0","0.49227645493914685","0.4834449588559033","7.46078431372549","0","0","1020","0"
"5","true","true","false","239","0","0.4761692444753254","0.4760130570584914","7.568627450980392","0","0","1020","0"
"4","true","true","false","261","0","0.4949467391720432","0.5094936485334601","7.41764705882353","0","0","1020","0"
"1","true","true","false","184","0","0.45034283284689525","0.47489559788239954","7.3431372549019605","0","0","1020","0"
"3","true","true","false","250","0","0.39835494081443906","0.4814564617006287","7.484313725490196","0","0","1020","0"
"2","true","true","false","258","0","0.4922760702476694","0.4834402022805472","7.46078431372549","0","0","1020","0"
"5","true","true","false","240","0","0.4761601406135345","0.47601005898991994","7.568627450980392","0","0","1020","0"
"4","true","true","false","262","0","0.49494526842666525","0.5094965925427845","7.41764705882353","0","0","1020","0"
"1","true","true","false","185","0","0.450274361604967","0.4743115361097252","7.3431372549019605","0","0","1020","0"
"2","true","true","false","259","0","0.49227486303841267","0.4834392039555862","7.46078431372549","0","0","1020","0"
"3","true","true","false","251","0","0.3985039783364875","0.4815783350070911","7.484313725490196","0","0","1020","0"
"5","true","true","false","241","0","0.4761534193990039","0.47601091943988333","7.568627450980392","0","0","1020","0"
"4","true","true","false","263","0","0.4949436693165808","0.5094922654227535","7.41764705882353","0","0","1020","0"
"1","true","true","false","186","0","0.45017085455875655","0.474366598865004","7.3431372549019605","0","0","1020","0"
"2","true","true","false","260","0","0.4922726448399252","0.4834401071597094","7.46078431372549","0","0","1020","0"
"3","true","true","false","252","0","0.39849370834143283","0.48140127768630686","7.484313725490196","0","0","1020","0"
"5","true","true","false","242","0","0.47616453092585626","0.4760107034919577","7.568627450980392","0","0","1020","0"
"2","true","true","false","261","0","0.492272397238659","0.4834330526598263","7.46078431372549","0","0","1020","0"
"4","true","true","false","264","0","0.4949355337856528","0.5094964416567553","7.41764705882353","0","0","1020","0"
"1","true","true","false","187","0","0.45014058220430797","0.4743550486658367","7.3431372549019605","0","0","1020","0"
"3","true","true","false","253","0","0.39828966404086547","0.4813403407961082","7.484313725490196","0","0","1020","0"
"5","true","true","false","243","0","0.4761677217023053","0.47600729388424146","7.568627450980392","0","0","1020","0"
"2","true","true","false","262","0","0.4922726282288775","0.4834532382716852","7.46078431372549","0","0","1020","0"
"4","true","true","false","265","0","0.4949372979317007","0.5094960987060454","7.41764705882353","0","0","1020","0"
"3","true","true","false","254","0","0.3980729225222874","0.48120988100694034","7.484313725490196","0","0","1020","0"
"1","true","true","false","188","0","0.45009267481252596","0.47420658274194083","7.3431372549019605","0","0","1020","0"
"5","true","true","false","244","0","0.47616039013253053","0.47601059778580673","7.568627450980392","0","0","1020","0"
"2","true","true","false","263","0","0.4922737035179076","0.4834315317578985","7.46078431372549","0","0","1020","0"
"4","true","true","false","266","0","0.49492825043027333","0.509492401121914","7.41764705882353","0","0","1020","0"
"3","true","true","false","255","0","0.39815874053029743","0.4811979243471209","7.484313725490196","0","0","1020","0"
"1","true","true","false","189","0","0.4501111760817058","0.4742454032245316","7.3431372549019605","0","0","1020","0"
"5","true","true","false","245","0","0.4761632099864404","0.4760037455137649","7.568627450980392","0","0","1020","0"
"3","true","true","false","256","0","0.397891553608064","0.4813414166375915","7.484313725490196","0","0","1020","0"
"2","true","true","false","264","0","0.49227092525415606","0.48344146291685086","7.46078431372549","0","0","1020","0"
"4","true","true","false","267","0","0.49493172981109873","0.5094900036351525","7.41764705882353","0","0","1020","0"
"5","true","true","false","246","0","0.4761518552750645","0.4760071124702896","7.568627450980392","0","0","1020","0"
"1","true","true","false","190","0","0.44935536809241267","0.4739589951684312","7.3431372549019605","0","0","1020","0"
"4","true","true","false","268","0","0.4949314010642962","0.5094891243305599","7.41764705882353","0","0","1020","0"
"2","true","true","false","265","0","0.49227015002126223","0.48344377257356635","7.46078431372549","0","0","1020","0"
"3","true","true","false","257","0","0.39770980373242354","0.4813232055176588","7.484313725490196","0","0","1020","0"
"5","true","true","false","247","0","0.4761591165669968","0.4760123443318327","7.568627450980392","0","0","1020","0"
"4","true","true","false","269","0","0.4949383993479939","0.5094897712512066","7.41764705882353","0","0","1020","0"
"2","true","true","false","266","0","0.49226676988056806","0.4834421257301998","7.46078431372549","0","0","1020","0"
"5","true","true","false","248","0","0.4761583155693884","0.47601074781153907","7.568627450980392","0","0","1020","0"
"3","true","true","false","258","0","0.3976454184872702","0.4813065308430569","7.484313725490196","0","0","1020","0"
"1","true","true","false","191","0","0.4494302484559141","0.47390329097275685","7.3431372549019605","0","0","1020","0"
"4","true","true","false","270","0","0.4949273413932682","0.5094899192659053","7.41764705882353","0","0","1020","0"
"2","true","true","false","267","0","0.4922685701633716","0.48344701027962483","7.46078431372549","0","0","1020","0"
"5","true","true","false","249","0","0.4761542169484509","0.4760067286101565","7.568627450980392","0","0","1020","0"
"3","true","true","false","259","0","0.39753678982386537","0.4813283689886666","7.484313725490196","0","0","1020","0"
"1","true","true","false","192","0","0.4497329949144085","0.4737593413758265","7.3431372549019605","0","0","1020","0"
"4","true","true","false","271","0","0.49492445461813694","0.5094902173712522","7.41764705882353","0","0","1020","0"
"5","true","true","false","250","0","0.476155710524355","0.47600490280790037","7.568627450980392","0","0","1020","0"
"2","true","true","false","268","0","0.49227111094798154","0.48344874770714436","7.46078431372549","0","0","1020","0"
"3","true","true","false","260","0","0.39738451410032544","0.4813470045408692","7.484313725490196","0","0","1020","0"
"4","true","true","false","272","0","0.4949297375646279","0.5094906113191654","7.41764705882353","0","0","1020","0"
"2","true","true","false","269","0","0.49226216502743514","0.4834390067968611","7.46078431372549","0","0","1020","0"
"5","true","true","false","251","0","0.4761561322808355","0.4760061465175945","7.568627450980392","0","0","1020","0"
"1","true","true","false","193","0","0.4490591416822137","0.4735359794963496","7.3431372549019605","0","0","1020","0"
"4","true","true","false","273","0","0.4949147133172921","0.509487609548598","7.41764705882353","0","0","1020","0"
"3","true","true","false","261","0","0.3968918453083583","0.48131233471858964","7.484313725490196","0","0","1020","0"
"2","true","true","false","270","0","0.49225123220882133","0.4834568300034556","7.46078431372549","0","0","1020","0"
"5","true","true","false","252","0","0.47615498340316337","0.47600792427323163","7.568627450980392","0","0","1020","0"
"1","true","true","false","194","0","0.4483768049808976","0.4736241419423593","7.3431372549019605","0","0","1020","0"
"4","true","true","false","274","0","0.494910985152286","0.5094898642216987","7.41764705882353","0","0","1020","0"
"3","true","true","false","262","0","0.39683632642220823","0.4811353611327079","7.484313725490196","0","0","1020","0"
"5","true","true","false","253","0","0.4761607418129651","0.47600117698191896","7.568627450980392","0","0","1020","0"
"2","true","true","false","271","0","0.49224762482841256","0.4834435923557991","7.46078431372549","0","0","1020","0"
"1","true","true","false","195","0","0.44832225564696043","0.47385781174395825","7.3431372549019605","0","0","1020","0"
"4","true","true","false","275","0","0.49490102063328106","0.5094904821987863","7.41764705882353","0","0","1020","0"
"3","true","true","false","263","0","0.3964339483700117","0.4809130961344138","7.484313725490196","0","0","1020","0"
"5","true","true","false","254","0","0.47615946440893026","0.475999549946863","7.568627450980392","0","0","1020","0"
"1","true","true","false","196","0","0.44828903108351686","0.4736610883951623","7.3431372549019605","0","0","1020","0"
"2","true","true","false","272","0","0.49224435335602607","0.4834416609446602","7.46078431372549","0","0","1020","0"
"4","true","true","false","276","0","0.4948918030587213","0.5094915789339962","7.41764705882353","0","0","1020","0"
"3","true","true","false","264","0","0.3962151234962047","0.4809415743979251","7.484313725490196","0","0","1020","0"
"1","true","true","false","197","0","0.4480467682505625","0.4734277414435843","7.3431372549019605","0","0","1020","0"
"2","true","true","false","273","0","0.49225037779453157","0.4834428598160638","7.46078431372549","0","0","1020","0"
"4","true","true","false","277","0","0.49489166213487035","0.509488894396556","7.41764705882353","0","0","1020","0"
"3","true","true","false","265","0","0.39595551972436116","0.4808198530829636","7.484313725490196","0","0","1020","0"
"5","true","true","false","255","0","0.4761641119801318","0.47599992899777116","7.568627450980392","0","0","1020","0"
"1","true","true","false","198","0","0.4482216758567068","0.4730116377580954","7.3431372549019605","0","0","1020","0"
"2","true","true","false","274","0","0.49224971475614215","0.483452002423101","7.46078431372549","0","0","1020","0"
"4","true","true","false","278","0","0.49489969502882886","0.5094896450371628","7.41764705882353","0","0","1020","0"
"3","true","true","false","266","0","0.39592530798482545","0.48071092976349195","7.484313725490196","0","0","1020","0"
"5","true","true","false","256","0","0.47615695010511183","0.4759990270043403","7.568627450980392","0","0","1020","0"
"2","true","true","false","275","0","0.4922489861074128","0.48346004298953965","7.46078431372549","0","0","1020","0"
"4","true","true","false","279","0","0.494897788018735","0.5094897137131167","7.41764705882353","0","0","1020","0"
"1","true","true","false","199","0","0.4481495591701383","0.4729981782456135","7.3431372549019605","0","0","1020","0"
"3","true","true","false","267","0","0.3953912756765655","0.4807030340693211","7.484313725490196","0","0","1020","0"
"5","true","true","false","257","0","0.4761570317710268","0.47599807161033153","7.568627450980392","0","0","1020","0"
"2","true","true","false","276","0","0.4922491101992275","0.4834644016303099","7.46078431372549","0","0","1020","0"
"4","true","true","false","280","0","0.49488962226417715","0.5094917782957064","7.41764705882353","0","0","1020","0"
"1","true","true","false","200","0","0.44802342939637546","0.47267623142812293","7.3431372549019605","0","0","1020","0"
"4","true","true","false","281","0","0.49489031152780605","0.5094904667242014","7.41764705882353","0","0","1020","0"
"5","true","true","false","258","0","0.4761601514144504","0.47599909394992934","7.568627450980392","0","0","1020","0"
"2","true","true","false","277","0","0.49225416098729613","0.4834590464814354","7.46078431372549","0","0","1020","0"
"3","true","true","false","268","0","0.39533820234355244","0.480744613498531","7.484313725490196","0","0","1020","0"
"4","true","true","false","282","0","0.49488701528655044","0.5094891945107985","7.41764705882353","0","0","1020","0"
"5","true","true","false","259","0","0.4761613262841006","0.4760006297622902","7.568627450980392","0","0","1020","0"
"1","true","true","false","201","0","0.4472902498867139","0.4726084440052663","7.3431372549019605","0","0","1020","0"
"2","true","true","false","278","0","0.49225188593011693","0.48345560397539794","7.46078431372549","0","0","1020","0"
"3","true","true","false","269","0","0.39544038899512796","0.48064230982173567","7.484313725490196","0","0","1020","0"
"4","true","true","false","283","0","0.49488242732309046","0.5094910512632016","7.41764705882353","0","0","1020","0"
"5","true","true","false","260","0","0.4761664730141307","0.47599545767866025","7.568627450980392","0","0","1020","0"
"1","true","true","false","202","0","0.44773226868252486","0.47245223958312554","7.3431372549019605","0","0","1020","0"
"2","true","true","false","279","0","0.49226022067973346","0.4834521554072594","7.46078431372549","0","0","1020","0"
"4","true","true","false","284","0","0.4948875697496425","0.509489557128377","7.41764705882353","0","0","1020","0"
"3","true","true","false","270","0","0.39524788366247304","0.4807452399058333","7.484313725490196","0","0","1020","0"
"1","true","true","false","203","0","0.4478857508885305","0.4723434007475442","7.3431372549019605","0","0","1020","0"
"5","true","true","false","261","0","0.47616403331382023","0.47599833928834695","7.568627450980392","0","0","1020","0"
"4","true","true","false","285","0","0.4948861552776645","0.5094902959103619","7.41764705882353","0","0","1020","0"
"2","true","true","false","280","0","0.492260544837494","0.48345181809790666","7.46078431372549","0","0","1020","0"
"3","true","true","false","271","0","0.3950289622421141","0.48067985277578584","7.484313725490196","0","0","1020","0"
"1","true","true","false","204","0","0.4479052716696846","0.47247452810827895","7.3431372549019605","0","0","1020","0"
"5","true","true","false","262","0","0.47616075274049785","0.4759919028190242","7.568627450980392","0","0","1020","0"
"4","true","true","false","286","0","0.49488729928117364","0.5094899204742914","7.41764705882353","0","0","1020","0"
"5","true","true","false","263","0","0.4761604067605022","0.4759912985137029","7.568627450980392","0","0","1020","0"
"2","true","true","false","281","0","0.4922581849788783","0.48345707187883113","7.46078431372549","0","0","1020","0"
"4","true","true","false","287","0","0.4948914433880684","0.5094890717011759","7.41764705882353","0","0","1020","0"
"3","true","true","false","272","0","0.3949116946843996","0.48083362096259025","7.484313725490196","0","0","1020","0"
"1","true","true","false","205","0","0.44754818664259355","0.47260502330931214","7.3431372549019605","0","0","1020","0"
"2","true","true","false","282","0","0.4922546797728032","0.4834610460912784","7.46078431372549","0","0","1020","0"
"5","true","true","false","264","0","0.47615962642021625","0.4759930336364707","7.568627450980392","0","0","1020","0"
"4","true","true","false","288","0","0.49489474826704766","0.5094909035582665","7.41764705882353","0","0","1020","0"
"3","true","true","false","273","0","0.39496301151776814","0.4808177590517668","7.484313725490196","0","0","1020","0"
"1","true","true","false","206","0","0.44772429995440666","0.4724760714843425","7.3431372549019605","0","0","1020","0"
"4","true","true","false","289","0","0.4949008762203537","0.5094909156918627","7.41764705882353","0","0","1020","0"
"5","true","true","false","265","0","0.47616980165899436","0.47599235069153506","7.568627450980392","0","0","1020","0"
"2","true","true","false","283","0","0.49225833277281966","0.48346381116054615","7.46078431372549","0","0","1020","0"
"3","true","true","false","274","0","0.39497726161422764","0.4806038380751134","7.484313725490196","0","0","1020","0"
"2","true","true","false","284","0","0.49225939963841836","0.48346485027429176","7.46078431372549","0","0","1020","0"
"1","true","true","false","207","0","0.44759456886961907","0.47241356246758415","7.3431372549019605","0","0","1020","0"
"4","true","true","false","290","0","0.49489732465431413","0.5094898026259173","7.41764705882353","0","0","1020","0"
"5","true","true","false","266","0","0.4761689300908718","0.4759938135765093","7.568627450980392","0","0","1020","0"
"3","true","true","false","275","0","0.3946641213615156","0.4806368361979668","7.484313725490196","0","0","1020","0"
"2","true","true","false","285","0","0.49225915976242857","0.48346751177579655","7.46078431372549","0","0","1020","0"
"1","true","true","false","208","0","0.4466034420298609","0.4722386102703238","7.3431372549019605","0","0","1020","0"
"5","true","true","false","267","0","0.47616215237149156","0.47599518684941566","7.568627450980392","0","0","1020","0"
"4","true","true","false","291","0","0.49489792477595385","0.5094916813745621","7.41764705882353","0","0","1020","0"
"3","true","true","false","276","0","0.39441006753673796","0.48046406836192534","7.484313725490196","0","0","1020","0"
"2","true","true","false","286","0","0.4922570389771713","0.483457653102462","7.46078431372549","0","0","1020","0"
"1","true","true","false","209","0","0.4463892988171313","0.4721589502316351","7.3431372549019605","0","0","1020","0"
"5","true","true","false","268","0","0.47615858762565794","0.475996344406945","7.568627450980392","0","0","1020","0"
"4","true","true","false","292","0","0.49490462233512306","0.5094895867169903","7.41764705882353","0","0","1020","0"
"3","true","true","false","277","0","0.39454089428824807","0.48049452261572584","7.484313725490196","0","0","1020","0"
"1","true","true","false","210","0","0.44641706393816827","0.4720418558014002","7.3431372549019605","0","0","1020","0"
"2","true","true","false","287","0","0.49226143358688557","0.48345098961829824","7.46078431372549","0","0","1020","0"
"5","true","true","false","269","0","0.4761647425079299","0.4759985136800015","7.568627450980392","0","0","1020","0"
"4","true","true","false","293","0","0.494905362757411","0.5094883925480617","7.41764705882353","0","0","1020","0"
"3","true","true","false","278","0","0.39448307748794664","0.4805035609841787","7.484313725490196","0","0","1020","0"
"2","true","true","false","288","0","0.49226184286977015","0.48343845191982565","7.46078431372549","0","0","1020","0"
"1","true","true","false","211","0","0.44578542067066435","0.4717772579833991","7.3431372549019605","0","0","1020","0"
"4","true","true","false","294","0","0.4949025305972506","0.5094893374331715","7.41764705882353","0","0","1020","0"
"5","true","true","false","270","0","0.4761638718656324","0.47599956566076623","7.568627450980392","0","0","1020","0"
"3","true","true","false","279","0","0.39439155073464327","0.48064397107475526","7.484313725490196","0","0","1020","0"
"2","true","true","false","289","0","0.49226083978934704","0.4834295710335403","7.46078431372549","0","0","1020","0"
"1","true","true","false","212","0","0.4451507876206667","0.4714047180755638","7.3431372549019605","0","0","1020","0"
"4","true","true","false","295","0","0.494895908211267","0.5094890804888546","7.41764705882353","0","0","1020","0"
"3","true","true","false","280","0","0.3941272889009423","0.48073017656842354","7.484313725490196","0","0","1020","0"
"2","true","true","false","290","0","0.49226001082161014","0.48343124467329607","7.46078431372549","0","0","1020","0"
"5","true","true","false","271","0","0.4761695363577149","0.47599677768926435","7.568627450980392","0","0","1020","0"
"4","true","true","false","296","0","0.4948976264066155","0.5094892937194917","7.41764705882353","0","0","1020","0"
"1","true","true","false","213","0","0.4450984485274919","0.4713823638880734","7.3431372549019605","0","0","1020","0"
"2","true","true","false","291","0","0.49226103005812855","0.4834284356071073","7.46078431372549","0","0","1020","0"
"5","true","true","false","272","0","0.47617447589596607","0.4759972120709545","7.568627450980392","0","0","1020","0"
"3","true","true","false","281","0","0.39385919024417926","0.4807588087354459","7.484313725490196","0","0","1020","0"
"4","true","true","false","297","0","0.49489842953413926","0.5094885165294205","7.41764705882353","0","0","1020","0"
"2","true","true","false","292","0","0.49226127254024077","0.4834141225657386","7.46078431372549","0","0","1020","0"
"1","true","true","false","214","0","0.44496719838836896","0.4711447618475798","7.3431372549019605","0","0","1020","0"
"5","true","true","false","273","0","0.4761870047634049","0.4759957489059383","7.568627450980392","0","0","1020","0"
"3","true","true","false","282","0","0.3935751606359233","0.4807568291773932","7.484313725490196","0","0","1020","0"
"4","true","true","false","298","0","0.49489910485133753","0.5094879364051248","7.41764705882353","0","0","1020","0"
"2","true","true","false","293","0","0.49226380229924066","0.483409425462207","7.46078431372549","0","0","1020","0"
"1","true","true","false","215","0","0.4444395293492414","0.4709778253626211","7.3431372549019605","0","0","1020","0"
"5","true","true","false","274","0","0.4761984422988","0.4759982136082101","7.568627450980392","0","0","1020","0"
"3","true","true","false","283","0","0.39329887508793115","0.4806996633885159","7.484313725490196","0","0","1020","0"
"4","true","true","false","299","0","0.4948853206471858","0.5094877745068885","7.41764705882353","0","0","1020","0"
"2","true","true","false","294","0","0.49226209942642013","0.4834112843112971","7.46078431372549","0","0","1020","0"
"1","true","true","false","216","0","0.4440574763294877","0.4707237428543111","7.3431372549019605","0","0","1020","0"
"5","true","true","false","275","0","0.476193159741971","0.47599747234401646","7.568627450980392","0","0","1020","0"
"3","true","true","false","284","0","0.3929581647317822","0.48037090625342427","7.484313725490196","0","0","1020","0"
"4","true","true","false","300","0","0.4948858986134706","0.5094878212483335","7.41764705882353","0","0","1020","0"
"2","true","true","false","295","0","0.4922626739367066","0.48340200915433645","7.46078431372549","0","0","1020","0"
"1","true","true","false","217","0","0.44382674741035116","0.4704488797560255","7.3431372549019605","0","0","1020","0"
"5","true","true","false","276","0","0.4761924828618563","0.4760015623123327","7.568627450980392","0","0","1020","0"
"3","true","true","false","285","0","0.3926145605570176","0.48056202513364227","7.484313725490196","0","0","1020","0"
"2","true","true","false","296","0","0.49226120948847346","0.48339862444608206","7.46078431372549","0","0","1020","0"
"1","true","true","false","218","0","0.44333409664219353","0.4703238630478052","7.3431372549019605","0","0","1020","0"
"5","true","true","false","277","0","0.47618717856381065","0.47600130485278075","7.568627450980392","0","0","1020","0"
"3","true","true","false","286","0","0.3924226024819576","0.48055459475909595","7.484313725490196","0","0","1020","0"
"2","true","true","false","297","0","0.49226327282003696","0.4833906353104854","7.46078431372549","0","0","1020","0"
"1","true","true","false","219","0","0.4427620116438045","0.47032881948402494","7.3431372549019605","0","0","1020","0"
"5","true","true","false","278","0","0.4761852926743105","0.47599945010521677","7.568627450980392","0","0","1020","0"
"2","true","true","false","298","0","0.4922625402547041","0.4833950069607956","7.46078431372549","0","0","1020","0"
"3","true","true","false","287","0","0.39207986664888567","0.48043900207631896","7.484313725490196","0","0","1020","0"
"1","true","true","false","220","0","0.44216277865429215","0.4702820838960145","7.3431372549019605","0","0","1020","0"
"5","true","true","false","279","0","0.47618617116856504","0.4760013329968209","7.568627450980392","0","0","1020","0"
"3","true","true","false","288","0","0.39195235516080484","0.4803769530257633","7.484313725490196","0","0","1020","0"
"2","true","true","false","299","0","0.49226135905924195","0.483390498947867","7.46078431372549","0","0","1020","0"
"5","true","true","false","280","0","0.4761825680274752","0.4759992724668217","7.568627450980392","0","0","1020","0"
"1","true","true","false","221","0","0.4420849742359423","0.46997082907189924","7.3431372549019605","0","0","1020","0"
"3","true","true","false","289","0","0.39182854931722705","0.48029150987192554","7.484313725490196","0","0","1020","0"
"2","true","true","false","300","0","0.49226348963880184","0.4833844814724571","7.46078431372549","0","0","1020","0"
"1","true","true","false","222","0","0.4421744505572466","0.4700153177050069","7.3431372549019605","0","0","1020","0"
"5","true","true","false","281","0","0.4761780987205106","0.4759994339733336","7.568627450980392","0","0","1020","0"
"3","true","true","false","290","0","0.39187471618102054","0.4802198813618644","7.484313725490196","0","0","1020","0"
"1","true","true","false","223","0","0.44211807853420004","0.4701351340474055","7.3431372549019605","0","0","1020","0"
"5","true","true","false","282","0","0.47618170878904226","0.4759994045895518","7.568627450980392","0","0","1020","0"
"3","true","true","false","291","0","0.39200935481020377","0.480104740277931","7.484313725490196","0","0","1020","0"
"1","true","true","false","224","0","0.4416419068788134","0.4701493899193325","7.3431372549019605","0","0","1020","0"
"5","true","true","false","283","0","0.47618184416603593","0.4759979435282028","7.568627450980392","0","0","1020","0"
